DIM_GEO_NAME,DIM_GEO_CODE,region,sub-region,DIM_TIME_YEAR,AMR_INFECT_ECOLI,AMR_INFECT_MRSA,FINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_25_POP,GHED_GGHE-DGGE_SHA2011,GLASSAMC_AWARE,HWF_0001,HWF_0006,HWF_0010,HWF_0014,MALARIA_EST_INCIDENCE,MCV2,MDG_0000000003,MDG_0000000007,MDG_0000000020,MDG_0000000025,MDG_0000000026,M_Est_tob_curr_std,NCDMORT3070,NCD_BMI_30A,NCD_BMI_PLUS2C,NCD_HYP_PREVALENCE_A,NUTOVERWEIGHTPREV,NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,NUTRITION_WH_2,NUTSTUNTINGPREV,PCV3,PHE_HHAIR_PROP_POP_CLEAN_FUELS,RS_198,SA_0000001688,SDGAIRBODA,SDGFPALL,SDGHEALTHFACILITIESESSENTIALMEDS,SDGHEPHBSAGPRV,SDGHIV,SDGHPVRECEIVED,SDGIHR2021,SDGIPV12M,SDGIPVLT,SDGNTDTREATMENT,SDGODA01,SDGODAWS,SDGPM25,SDGPOISON,SDGSUICIDE,SDGWSHBOD,SUD_TREATMENTSERVICES_COVERAGE,UHC_INDEX_REPORTED,VACCINEPREVENTABLE_WILDPOLIO,VIOLENCE_HOMICIDERATE,WHOSIS_000003,WHS4_100,WSH_DOMESTIC_WASTE_SAFELY_TREATED,WSH_HYGIENE_BASIC,WSH_SANITATION_SAFELY_MANAGED,WSH_WATER_SAFELY_MANAGED,Healthy life expectancy at birth
Ethiopia,ETH,Africa,Sub-Saharan Africa,2017,,,,,,,,,,,,,36.474999070144996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.099998474121094
Ethiopia,ETH,Africa,Sub-Saharan Africa,2018,,,3.48000001907,0.569999992847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,37.0,,,,,,,,,,,,,,,,,,59.5
Ethiopia,ETH,Africa,Sub-Saharan Africa,2019,,,,,,48.4048995972,,,,,,,,,,49.7999992371,,,17.1642436981,,,27.3999996185,,23.8999996185,6.80000019073,,,,,3.36259007454,142.485824585,,,,,,,,,,,,22.937789917,,,40.7000007629,,,,,,,,,,,59.900001525878906
Ethiopia,ETH,Africa,Sub-Saharan Africa,2020,,,,,,,,,,,,,,,,,266.689575195,,,,,,,,,,,,,,,62.5999984741,,1.59000003338,,,,,,,,,,,,,,,,,,,,,,,60.29999923706055
Ethiopia,ETH,Africa,Sub-Saharan Africa,2022,,,,,,,1.08000004292,7.47599983215,0.021999999881,0.476000010967,60.8601608276,48.0,,46.2222518921,126.0,,,5.19999980927,,2.82277011871,1.71248996258,,2.70000004768,,,34.4000015259,61.0,8.80000019073,,,,,,,0.079999998212,74.0,,,,67815008.0,4.40000009537,253.849502563,,,,,,,,,27.1344203949,65.0,3.03551006317,8.32174968719,7.21979999542,13.2378997803,61.099998474121094
Ethiopia,ETH,Africa,Sub-Saharan Africa,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.8000030518,,,,,,,,,,,,0.0,,,,,,,,61.5
Finland,FIN,Europe,Northern Europe,2016,,,6.71999979019,0.660000026226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.7750015258789
Finland,FIN,Europe,Northern Europe,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,23.0,,,,,,,,,,,,,,,,,,70.92500305175781
Finland,FIN,Europe,Northern Europe,2019,,,,,,,,,,,,,,,,,,,9.60673713684,,,35.9000015259,,10.8999996185,,,,,,9.15577030182,7.44466018677,,,,,,,,,,,,6.20723009109,,,0.800000011921,,,,,,,,,,,71.0
Finland,FIN,Europe,Northern Europe,2020,,,,,,,,,,,,,,,,,8.33889961243,,,,,,,,,,,,,,,,,0.810000002384,,,,,,,,,,,,,,,,,,,,,,,71.07499694824219
Finland,FIN,Europe,Northern Europe,2021,6.32000017166,2.30999994278,,,15.0699996948,70.3584976196,43.8079986572,521.635009766,9.68400001526,20.2999992371,,,,,,99.5,,,,,,,,,,,,,4.19999980927,,,,,,,,,,,,,,,0.379857629538,14.5707597733,,,85.6791534424,,1.05900096893,,,,,,,71.1500015258789
Finland,FIN,Europe,Northern Europe,2022,,,,,,,,,,,,92.0,1.62999999523,2.31196403503,3.90000009537,,,22.2999992371,,21.5090694427,12.6456899643,,,,,,87.0,100.0,,,,,,,,61.0,,,,2.0,,,,,,,,,,,1.34505701065,91.0,89.738067627,,90.010307312,99.6420288086,71.2249984741211
Finland,FIN,Europe,Northern Europe,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.6667022705,,,,,,,,,,,,0.0,,,,,,,,71.30000305175781
France,FRA,Europe,Western Europe,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,22.0,,,,,,,,,,,,,,,,,,72.0
France,FRA,Europe,Western Europe,2019,,,,,,,,,,,,,,,,,,,10.0730886459,,,29.1000003815,,10.6000003815,,,,,,11.3012304306,10.0291595459,,,,,,,,,,,,11.337439537,,,3.40000009537,,,,,,,,,,,72.0999984741211
France,FRA,Europe,Western Europe,2020,,,,,,,,,,,,,,,,,7.90908002853,,,,,,,,,,,,,,,,,0.15000000596,,,,,,,,,,,,,,,,,,,,,,,72.19999694824219
France,FRA,Europe,Western Europe,2021,8.92000007629,11.0,,,15.7600002289,72.7826004028,33.4290008545,93.783996582,6.95499992371,9.60900020599,,,3.225000068543,,,,,,,,,,,,,,,,4.69999980927,,,,,,,,,,,,,,,0.34585621953,16.647562027,,,84.7905273438,,0.996478199959,,,,,,,72.30000305175781
France,FRA,Europe,Western Europe,2022,,,,,,,,,,,,90.0,,4.06852817535,7.19999980927,,,34.5999984741,,9.6984796524,4.13351011276,,,,,,95.0,100.0,,,,,,,0.090000003576,42.0,,,,97.0,,,,,,,,,,,2.5436360836,96.0,87.9442214966,,89.6653823853,99.7041473389,72.4000015258789
France,FRA,Europe,Western Europe,2023,,,,,,,,,,,,,,,,97.5999984741,,,,,,,,,,,,,,,,,,,,,86.1333007813,,,,,,,,,,,,0.0,,,,,,,,72.5
Gabon,GAB,Africa,Sub-Saharan Africa,2017,,,3.82999992371,0.72000002861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.95000076293945
Gabon,GAB,Africa,Sub-Saharan Africa,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,41.0,,,,,,,,,,,,,,,,,,57.275001525878906
Gabon,GAB,Africa,Sub-Saharan Africa,2019,,,,,,,,,,,,,51.424999833195,,,,,,21.4994297028,,,37.4000015259,,52.4000015259,,,,,,7.33413982391,78.3228378296,,,,,,,,,,,,32.868850708,,,17.5,,,,,,,,,,,57.599998474121094
Gabon,GAB,Africa,Sub-Saharan Africa,2020,,,,,,,,,,,,,,,,,226.550445557,,,,,,,,3.40000009537,,,,,,,,,2.11999988556,,,,,,,,,,,,,,,,,,,,,,,57.92499923706055
Gabon,GAB,Africa,Sub-Saharan Africa,2021,,,,,9.59000015259,70.5916976929,,,,,,,,,,95.1999969482,,,,,,,,,,,,,12.5,,,,,,,,,,,,,,,0.630429208279,7.30891704559,,,48.9742507935,,8.0274553299,,,,,,,58.25
Gabon,GAB,Africa,Sub-Saharan Africa,2022,,,,,,,4.76800012589,21.7539997101,0.184000000358,0.70300000906,230.535995483,,,38.8199195862,509.0,,,,,21.0185203552,5.3711400032,,5.40000009537,,,13.3999996185,,90.9000015259,,,,,,,0.829999983311,,,,,954330.0,5.17000007629,0.816399991512,,,,,,,,,18.3291797638,60.0,,,,,58.57500076293945
Gabon,GAB,Africa,Sub-Saharan Africa,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.2000007629,,,,,,,,,,,,0.0,,,,,,,,58.900001525878906
Gambia,GMB,Africa,Sub-Saharan Africa,2018,,,,,,,,,,,,,32.91999936104,,,,,,,,,,,,,,,,,,,,,,,,,10.0,25.0,,,,,,,,,,,,,,,,,,56.70000076293945
Gambia,GMB,Africa,Sub-Saharan Africa,2019,,,,,,,,,,,,,,,,,,,23.049779892,,,37.5999984741,,49.5,,,,,,1.11406004429,220.486282349,,,,,,,,,,,,41.398891449,,,29.5,,,,,,,,,,,57.0
Gambia,GMB,Africa,Sub-Saharan Africa,2022,,,,,,,,,,,93.0642089844,52.0,,45.5886001587,145.0,,,10.5,,14.9329996109,4.35340976715,,1.79999995232,,,13.6000003815,75.0,1.70000004768,,,,,,,0.600000023842,0.0,,,,478578.0,13.5600004196,6.61129999161,,,,,,,,,24.426700592,79.0,10.5469999313,12.9423303604,27.9860591888,47.6746482849,57.900001525878906
Gambia,GMB,Africa,Sub-Saharan Africa,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.9333000183,,,,,,,,,,,,0.0,,,,,,,,58.20000076293945
Georgia,GEO,Asia,Western Asia,2018,,,,,,,,,,,,,,,,,,,,,,,,,0.600000023842,,,,,,,51.2999992371,,,,,,3.0,10.0,,,,,,,,,,,,,,,,,,64.57499694824219
Georgia,GEO,Asia,Western Asia,2019,,,,,,,,,,,,,,,,,,,22.4366588593,,,44.5,,27.5,,,,,,14.3285598755,92.7943115234,,,,,,,,,,,,20.8543796539,,,3.29999995232,,,,,,,,,,,64.69999694824219
Georgia,GEO,Asia,Western Asia,2020,,,,,,52.6321983337,,,,,,,,,,,27.6082496643,,,,,,,,,,,,,,,,,0.059999998659,,,,,,,,,,,,,,,,,,,,,,,64.82499694824219
Georgia,GEO,Asia,Western Asia,2021,35.3699989319,25.3199996948,31.4099998474,8.85999965668,14.2299995422,,,,,,,,0.079999998212,,,,,,,,,,,,,,,,12.6999998093,,,,,,,,,,,,,,,1.10842895508,5.1144323349,,,68.2266693115,,1.88614559174,,,,,,,64.94999694824219
Georgia,GEO,Asia,Western Asia,2022,,,,,,,56.1290016174,59.7989997864,7.72100019455,0.935000002384,0.0,78.0,21.8999996185,9.33016586304,60.0,99.6999969482,,31.7999992371,,34.6596298218,10.5923204422,,5.0,,,4.80000019073,79.0,92.1999969482,,,,,,,0.140000000596,34.0,,,,1.0,2.25,54.7473983765,,,,,,,,,5.33980989456,85.0,48.7644500732,91.7573471069,24.0778503418,69.1418533325,65.07499694824219
Georgia,GEO,Asia,Western Asia,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.1999969482,,,,,,,,,,,,0.0,,,,,,,,65.19999694824219
Germany,DEU,Europe,Western Europe,2016,,,,,,,,,,,,,,,,,,,,,,,,,0.40000000596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.30000305175781
Germany,DEU,Europe,Western Europe,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,21.0,,,,,,,,,,,,,,,,,,70.69999694824219
Germany,DEU,Europe,Western Europe,2019,,,,,,,,,,,,,,,,,,,11.8210687637,,,29.7000007629,,11.6999998093,,,,,,12.2199697495,14.7270002365,,,,,,,,,,,,11.1532201767,,,3.20000004768,,,,,,,,,,,70.9000015258789
Germany,DEU,Europe,Western Europe,2020,,,,,,,,,,,,,,,,,4.42844009399,,,,,,,,,,,,,,,,,0.209999993443,,,,,,,,,,,,,,,,,,,,,,,71.0999984741211
Germany,DEU,Europe,Western Europe,2021,8.96000003815,4.90999984741,,,19.9500007629,65.345199585,45.1809997559,123.009002686,8.54500007629,6.72100019455,,,2.9899999145425,,,96.3000030518,,,,,,,,,,,,,3.29999995232,,,,,,,,,,,,,,,0.400929480791,12.914270401,,,87.9626083374,,0.940854728222,,,,,,,71.30000305175781
Germany,DEU,Europe,Western Europe,2022,,,,,,,,,,,,93.0,,3.57175397873,5.09999990463,,,21.2999992371,,20.4037094116,8.49302005768,,3.09999990463,,,2.09999990463,82.0,100.0,,,,,,,,54.0,,,,173.0,,,,,,,,,,,2.20919203758,91.0,98.9616317749,,96.8898468018,99.9164123535,71.5
Germany,DEU,Europe,Western Europe,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.1333007813,,,,,,,,,,,,0.0,,,,,,,,71.69999694824219
Ghana,GHA,Africa,Sub-Saharan Africa,2016,,,1.33000004292,0.109999999404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5,,,,,,,,,,,,,,,,,,,,,,,,56.875
Ghana,GHA,Africa,Sub-Saharan Africa,2018,,,,,,,,,0.231000006199,,,,,,,,,,,,,,,,,,,,,,,40.4000015259,,,,,,10.0,24.0,,,,,,,,,,,,,,,,,,57.625
Ghana,GHA,Africa,Sub-Saharan Africa,2019,,,,,,,,,,,,,,,,,,,22.7562580109,,,33.9000015259,,35.4000015259,,,,,,4.54779005051,193.562927246,,,,,,,,,,,,50.4199981689,,,25.2000007629,,,,,,,,,,,58.0
Ghana,GHA,Africa,Sub-Saharan Africa,2020,,,,,,,,,,,,,,,,,263.108581543,,,,,,,,,,,,,,,,,2.13000011444,,,,,,,,,,,,,,,,,,,,,,,58.375
Ghana,GHA,Africa,Sub-Saharan Africa,2021,77.7799987793,45.4500007629,,,8.19999980927,,,,,,,,32.5,,,,,,,,,,,,,,,,25.8999996185,,,,,,,,,,,,,,,0.867772161961,5.23041391373,,,47.7876396179,,5.86558628082,,,,,,,58.75
Ghana,GHA,Africa,Sub-Saharan Africa,2022,,,,,,,1.41199994087,37.8849983215,,0.354999989271,158.788787842,84.0,,42.3443908691,133.0,,,3.40000009537,,12.9313097,7.00488996506,,1.89999997616,,5.8,12.6999998093,99.0,31.0,,,,,,,0.52999997139,,,,,12800889.0,5.82999992371,49.6890983582,,,,,,,,,21.0528507233,99.0,11.8182201385,41.6893882751,15.8340997696,44.4680786133,59.125
Ghana,GHA,Africa,Sub-Saharan Africa,2023,,,,,,,,,,,,,,,,87.5999984741,,,,,,,,,,,,,,,,,,,,,55.7999992371,,,,,,,,,,,,0.0,,,,,,,,59.5
Greece,GRC,Europe,Southern Europe,2016,,,16.8899993896,1.62000000477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.5250015258789
Greece,GRC,Europe,Southern Europe,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,18.0,,,,,,,,,,,,,,,,,,70.7750015258789
Greece,GRC,Europe,Southern Europe,2019,,,,,,,,,,,,,,,,,,,11.9662809372,,,31.2999992371,,15.1000003815,,,,,,7.11519002914,23.0458602905,,,,,,,,,,,,15.5788202286,,,7.59999990463,,,,,,,,,,,70.9000015258789
Greece,GRC,Europe,Southern Europe,2020,,,,,,,,,,,,,,,,,7.65434980392,,,,,,,,,,,,,,,,,0.140000000596,,,,,,,,,,,,,,,,,,,,,,,71.0250015258789
Greece,GRC,Europe,Southern Europe,2021,21.9300003052,43.1800003052,,,9.40999984741,,63.6679992676,40.861000061,13.1719999313,10.9270000458,,,3.9600000232454997,,,,,,,,,,,,,,,,7.30000019073,,,,,,,,,,,,,,,0.188729166985,4.73419857025,,,77.1872787476,,1.07396805286,,,,,,,71.1500015258789
Greece,GRC,Europe,Southern Europe,2022,,,,,,,,,,,,83.0,,3.88954806328,2.20000004768,99.9000015259,,32.7999992371,,27.9815006256,11.5519800186,,14.6000003815,,,2.20000004768,96.0,100.0,,,,,,,0.079999998212,,,,,5.0,,,,,,,,,,,2.33803200722,99.0,89.6818237305,,92.1603622437,98.8796386719,71.2750015258789
Greece,GRC,Europe,Southern Europe,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0666999817,,,,,,,,,,,,0.0,,,,,,,,71.4000015258789
Guatemala,GTM,Americas,Latin America and the Caribbean,2014,,,11.4499998093,3.76999998093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.220001220703125
Guatemala,GTM,Americas,Latin America and the Caribbean,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0999984741,,,,,,,,,,,,,,,,,,,,,,,,,61.5
Guatemala,GTM,Americas,Latin America and the Caribbean,2017,,,,,,,,,,,,,,,,69.5999984741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.900001525878906
Guatemala,GTM,Americas,Latin America and the Caribbean,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,21.0,,,,,,,,,,,,,,,,,,62.099998474121094
Guatemala,GTM,Americas,Latin America and the Caribbean,2019,,,,,,,,,,,,,,,,,,,15.5467119217,,,32.2000007629,,7.40000009537,,,,,,1.6253900528,91.0250091553,,,,,,,,,,,,21.7818202972,,,15.3000001907,,,,,,,,,,,62.29999923706055
Guatemala,GTM,Americas,Latin America and the Caribbean,2022,,,,,,,,,,,0.137779995799,69.0,,22.0849609375,26.0,,,11.8999996185,,26.8102397919,7.71787023544,,4.80000019073,,,43.5,84.0,46.2000007629,,,,,,,0.070000000298,18.0,,,,753035.0,4.48000001907,9.85789966583,,,,,,,,,10.281709671,79.0,,,,56.2933082581,62.900001525878906
Guatemala,GTM,Americas,Latin America and the Caribbean,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.4667015076,,,,,,,,,,,,0.0,,,,,,,,63.099998474121094
Guinea,GIN,Africa,Sub-Saharan Africa,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5,,,,,,,,,,,,,,,,,,,,,,,,51.95000076293945
Guinea,GIN,Africa,Sub-Saharan Africa,2018,,,1.5,0.029999999329,,,,,,0.202999994159,,,,,,55.2999992371,,,,,,,,,6.4,,,,,,,37.7000007629,,,,,,21.0,37.0,,,,,,,,,,,,,,,,,,52.849998474121094
Guinea,GIN,Africa,Sub-Saharan Africa,2019,,,,,,,,,,,,,,,,,,,24.5388069153,,,40.9000015259,,48.0,,,,,,0.469069987535,238.006484985,,,,,,,,,,,,42.3783111572,,,57.7999992371,,,,,,,,,,,53.29999923706055
Guinea,GIN,Africa,Sub-Saharan Africa,2020,,,,,,,,,,,,,65.47499859312,,,,553.401611328,,,,,,,,,,,,,,,,,6.07000017166,,,,,,,,,,,,,,,,,,,,,,,53.75
Guinea,GIN,Africa,Sub-Saharan Africa,2021,,,,,4.48999977112,,,,,,,,,,,,,,,,,,,,,,,,37.4000015259,,,,,,,,,,,,,,,0.982270956039,4.78794002533,,,39.9243392944,,8.4984703064,,,,,,,54.20000076293945
Guinea,GIN,Africa,Sub-Saharan Africa,2022,,,,,,,0.21400000155,3.71199989319,0.025000000373,,315.297241211,3.0,,95.9619293213,175.0,,,,,9.5341796875,3.56748008728,,5.59999990463,,,27.8999996185,,1.10000002384,,,,,,,0.430000007153,,,,,8637776.0,6.44999980927,29.0480003357,,,,,,,,,31.000169754,47.0,,20.636100769,,,54.650001525878906
Guinea,GIN,Africa,Sub-Saharan Africa,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.6666984558,,,,,,,,,,,,0.0,,,,,,,,55.099998474121094
Haiti,HTI,Americas,Latin America and the Caribbean,2015,,,,,,,,,,,,,28.079999864090002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.599998474121094
Haiti,HTI,Americas,Latin America and the Caribbean,2017,,,,,,,,,,,,,,,,41.5999984741,,,,,,,,,3.70000004768,,,,,,,45.4000015259,,,,,,,,,,,,,,,,,,,,,,,,,55.20000076293945
Haiti,HTI,Americas,Latin America and the Caribbean,2018,,,,,,,2.36599993706,4.01700019836,0.215000003576,0.305000007153,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,23.0,,,,,,,,,,,,,,,,,,55.5
Honduras,HND,Americas,Latin America and the Caribbean,2017,,,,,,,,,0.319999992847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.150001525878906
Honduras,HND,Americas,Latin America and the Caribbean,2018,,,,,,,,7.13399982452,,,,,49.7750015259,,,,,,,,,,,,,,,,,,,,,,,,,7.0,17.0,,,,,,,,,,,,,,,,,,62.57500076293945
Honduras,HND,Americas,Latin America and the Caribbean,2019,,,,,,,,,,,,,,,,94.0999984741,,,20.2900352478,,,33.9000015259,,18.0,1.89999997616,,,,,3.1686000824,112.496231079,79.0,,,,,,,,,,,19.41588974,,,7.09999990463,,,,,,,,,,,63.0
Honduras,HND,Americas,Latin America and the Caribbean,2021,,,,,12.0900001526,,,,,,,,,,,,,,,,,,,,,,,,18.5,,,,,,,,,,,,,,,0.523554980755,3.05260467529,,,64.308807373,,77.0710830688,,,,,,,63.849998474121094
Honduras,HND,Americas,Latin America and the Caribbean,2022,,,,,,,,,,,0.375019997358,70.0,,16.0050392151,31.0,,,12.3000001907,,29.4924201965,12.5831403732,,4.69999980927,,,17.5,78.0,50.0999984741,,,,,,,0.050000000745,47.0,,,,2216658.0,3.32999992371,22.0688991547,,,,,,,,,9.08962440491,78.0,,84.9635620117,52.6060600281,65.2068023682,64.2750015258789
Honduras,HND,Americas,Latin America and the Caribbean,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.2667007446,,,,,,,,,,,,0.0,,,,,,,,64.69999694824219
Hungary,HUN,Europe,Eastern Europe,2017,,,,,,,,,,,,,,,,99.6999969482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.9000015258789
Hungary,HUN,Europe,Eastern Europe,2018,,,12.3100004196,0.910000026226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,19.0,,,,,,,,,,,,,,,,,,67.05000305175781
Hungary,HUN,Europe,Eastern Europe,2019,,,,,,,,,,,,,,,,,,,22.147977829,,,48.2999992371,,19.7000007629,,,,,,10.5992498398,42.280960083,,,,,,,,,,,,14.825969696,,,2.0,,,,,,,,,,,67.19999694824219
Hungary,HUN,Europe,Eastern Europe,2020,,,,,,,,,,,,,,,,,15.0488901138,,,,,,,,,,,,,,,,,0.899999976158,,,,,,,,,,,,,,,,,,,,,,,67.3499984741211
Hungary,HUN,Europe,Eastern Europe,2021,,,,,11.0200004578,49.3138008118,32.983001709,55.0569992065,7.09999990463,8.14099979401,,,9.530000187471499,,,,,,,,,,,,,,,,7.40000009537,,,,,,,,,,,,,,,0.457814842463,16.4589614868,,,79.4574584961,,1.38853168488,,,,,,,67.5
Hungary,HUN,Europe,Eastern Europe,2022,,,,,,,,,,,,99.0,,3.98927307129,5.0,,,32.2000007629,,31.7039299011,14.7831802368,,,,,,99.0,100.0,,,,,,,,74.0,,,,9.0,,,,,,,,,,,2.21491408348,99.0,82.0524978638,,87.8406524658,100.0,67.6500015258789
Hungary,HUN,Europe,Eastern Europe,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.8666992188,,,,,,,,,,,,0.0,,,,,,,,67.80000305175781
Iceland,ISL,Europe,Northern Europe,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.19115114212,,,,,,,,,,71.92500305175781
Iceland,ISL,Europe,Northern Europe,2019,,,,,,,,,,,,,,,,,,,8.55724906921,,,27.5,,10.3000001907,,,,,,8.07439041138,8.15699005127,,,,,,,,,,,,6.20275020599,,,2.40000009537,,,,,,,,,,,72.0
Iceland,ISL,Europe,Northern Europe,2020,,,,,,,,,,,,,,,,97.4000015259,2.65441989899,,,,,,,,,,,,,,,,,0.15000000596,,,,,,,,,,,,,,,,,,,,,,,72.0250015258789
Iceland,ISL,Europe,Northern Europe,2021,,,,,16.3700008392,83.1390991211,,,,,,,1.625,,,,,,,,,,,,,,,,2.40000009537,,,,,,,,,,,,,,,0.00228318898,11.9164934158,,,88.918296814,,1.06563210487,,,,,,,72.05000305175781
Iceland,ISL,Europe,Northern Europe,2022,,,,,,,45.2400016785,159.533004761,8.07199954987,11.1560001373,,80.0,,2.61813497543,4.90000009537,,,9.39999961853,,21.2344093323,8.66991996765,,,,,,84.0,100.0,,,,,,,0.039999999106,85.0,,,,0.0,,,,,,,,,,,1.32396495342,92.0,3.04608988762,,,100.0,72.07499694824219
Iceland,ISL,Europe,Northern Europe,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.5999984741,,,,,,,,,,,,0.0,,,,,,,,72.0999984741211
India,IND,Asia,Southern Asia,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.8000030518,,,,,,,,,,,,,,,,,,,,,,,,,59.400001525878906
India,IND,Asia,Southern Asia,2017,,,17.4599990845,6.67000007629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.70000076293945
India,IND,Asia,Southern Asia,2018,,,,,,,,,,,,,0.189999997616,,,,,,,,,,,,,,,,,,,,,,,,,18.0,35.0,,,,,,,,,,,,,,,,,,60.0
India,IND,Asia,Southern Asia,2019,,,,,,,,,,,,,,,,,,,23.7309951782,,,31.1000003815,,53.0,,,,,,4.92498016357,139.324310303,,,,,,,,,,,,53.0298118591,,,36.4000015259,,,,,,,,,,,60.29999923706055
India,IND,Asia,Southern Asia,2020,,,,,,,7.26499986649,17.2779998779,1.59599995613,8.59899997711,,,11.3000001907,,,,102.653907776,,,,,,,,18.7000007629,,,,,,,,,0.159999996424,,,,,,,,,,,,,,,,,,,,,,,60.599998474121094
India,IND,Asia,Southern Asia,2021,77.5899963379,55.6699981689,,,3.69000005722,,,,,,,,,,,89.4000015259,,,,,,,,,,,,,14.6000003815,,,,,,,,,,,,,,,0.12311142683,12.6053199768,,,63.3342704773,,3.65849399567,,,,,,,60.900001525878906
India,IND,Asia,Southern Asia,2022,,,,,,,,,,,2.55957007408,90.0,,29.0647392273,199.0,,,24.2999992371,,7.2678899765,3.43807005882,,2.79999995232,,,31.7000007629,66.0,74.5,,,,,,,0.050000000745,,,,,656757376.0,0.20000000298,356.620605469,,,,,,,,,18.1265296936,93.0,20.7149295807,76.264793396,52.1399307251,,61.20000076293945
India,IND,Asia,Southern Asia,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.0,,,,,,,,,,,,0.0,,,,,,,,61.5
Indonesia,IDN,Asia,South-eastern Asia,2016,,,,,,,,,,,,,18.195000305796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.42499923706055
Indonesia,IDN,Asia,South-eastern Asia,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.0,,,,,,,,,,,,,,,,,,,,,,,,,62.54999923706055
Indonesia,IDN,Asia,South-eastern Asia,2018,,,,,,,,,,,,,,,,,,,,,,,,,10.1999998093,,,,,,,,,,,,,9.0,22.0,,,,,,,,,,,,,,,,,,62.67499923706055
Indonesia,IDN,Asia,South-eastern Asia,2019,,,,,,,,,,,,,,,,,,,24.2060909271,,,40.2999992371,,31.2000007629,,,,,,0.110370002687,96.0741729736,,,,,,,,,,,,19.9308109283,,,15.8000001907,,,,,,,,,,,62.79999923706055
Indonesia,IDN,Asia,South-eastern Asia,2020,,,,,,,,,,,,,,,,,172.922515869,,,,,,,,,,,,,,,,,1.29999995232,,,,,,,,,,,,,,,,,,,,,,,62.92499923706055
Indonesia,IDN,Asia,South-eastern Asia,2021,71.0999984741,37.7000007629,1.97000002861,0.34999999404,12.1099996567,,,,,,,,,,,,,,,,,,,,,,,,11.3000001907,,,,,,,,,,,,,,,0.227429926395,1.21081674099,,,54.7766304016,,4.15523433685,,,,,,,63.04999923706055
